Taxpayer_ID,Age,Gender,Region,Marital_Status,Number_of_Dependants,Annual_Gross_Income (KES),Total_Tax_Paid (KES),Source_of_Income_Raw,Business_Sector,Tax_Compliance_Score,Compliance_Window_Deviation,Effective_Tax_Rate
A433310361X,27.0,Male,Rural_SemiArid,Married,7,45625.11398150432,2876.583205474934,Employment (PAYE),Unknown,2,6,6.304824151543061
A341206079X,84.0,Female,Nairobi,Single,3,913407.2480041821,239953.0032254687,Business (Sole Proprietor),Retail/Wholesale,5,1,26.270100631429415
A966040317X,35.0,Female,Nairobi,Married,1,103548.56149082279,13057.109426897623,Employment (PAYE),Manufacturing,4,1,12.609648303086122
A313814138X,51.0,Male,Mombasa,Single,5,535758.062803577,112595.3457915972,Rental,Finance,4,1,21.01608050514353
A258220114X,25.0,Male,Nakuru,Single,7,3170579.939628756,799597.9591107728,Employment (PAYE),Retail/Wholesale,4,10,25.219296606172243
A126226563X,57.0,Female,Nairobi,Single,7,51526.656574682485,4872.997632304847,Employment (PAYE),Retail/Wholesale,3,5,9.45723622731459
A149621604X,59.0,Female,Machakos,Married,4,550041.823856983,115597.23251374334,Business (Sole Proprietor),Service (Consultancy),4,1,21.016080505143535
A362897676X,58.0,Male,Machakos,,7,602260.0507368845,158214.3213914774,Informal_Sector,Retail/Wholesale,5,0,26.270100631429415
A610173760X,23.0,Female,Nairobi,Married,7,73783.6924965823,2325.9660322123927,Informal_Sector,Unknown,1,2,3.1524120757715304
A756350429X,69.0,Male,Nairobi,,4,2045834.6129018718,257972.54954972933,Informal_Sector,Unknown,2,8,12.609648303086118
A925159146X,43.0,Male,Rural_SemiArid,Married,0,174283.64884172796,21976.555168727522,Business (Sole Proprietor),Finance,4,1,12.609648303086122
A178198716X,81.0,Male,Rural_Uplands,Married,3,150899.68067700692,19027.919023850576,Employment (PAYE),Finance,4,8,12.609648303086118
A588999385X,76.0,,Nakuru,Single,4,6371973.73221618,1606966.9551949815,Employment (PAYE),Retail/Wholesale,4,3,25.219296606172236
A545002643X,73.0,Male,Nairobi,,2,587804.7497859498,61766.759714036365,Rental,Retail/Wholesale,2,16,10.508040252571767
A776205431X,76.0,Male,Kiambu,Married,5,1075112.456239812,282433.12415523117,Employment (PAYE),Unknown,5,1,26.270100631429415
A718121922X,50.0,Male,Mombasa,Single,2,2047928.5918701557,516473.1858663411,Employment (PAYE),Tech/IT,4,3,25.219296606172243
A308773243X,70.0,Male,Nairobi,Single,1,101142.8346072835,3188.438931937631,Employment (PAYE),Manufacturing,1,1,3.1524120757715295
A871318048X,39.0,Male,Kiambu,Married,5,1749309.4107383061,275727.2055336107,Business (Sole Proprietor),Agriculture/Farming,3,7,15.762060378857646
A847704681X,38.0,Female,Nakuru,Single,7,126393.94138981267,7968.915742832089,Employment (PAYE),Service (Consultancy),2,5,6.304824151543059
A512293741X,,Male,Nairobi,Married,5,118547.01548192534,18685.4521575948,Employment (PAYE),Retail/Wholesale,5,0,15.762060378857651
A630833445X,79.0,Male,Machakos,Married,2,178438.6353488442,5625.12108857889,Business (Sole Proprietor),Agriculture/Farming,1,5,3.1524120757715295
A529123992X,79.0,Female,Rural_Uplands,Married,7,105546.06245745574,6654.493636820393,Employment (PAYE),Service (Consultancy),2,1,6.304824151543061
A361976301X,41.0,Female,Nairobi,Married,4,921017.8065543182,96780.92184608133,Business (Sole Proprietor),Unknown,2,1,10.508040252571767
A258453521X,72.0,Male,Rural_Uplands,Single,2,400638.9724653934,37889.374044738106,Rental,Service (Consultancy),3,6,9.457236227314588
A804436922X,,Female,Nairobi,Married,3,128433.09395028724,12146.221088927547,Employment (PAYE),Retail/Wholesale,3,1,9.457236227314588
A838328947X,20.0,Female,Rural_Uplands,Single,1,738043.1345189327,193884.6741414796,Dividends/Interest,Retail/Wholesale,5,2,26.270100631429415
A105953697X,,Female,Nairobi,Married,6,177588.853175759,22393.329810947198,Employment (PAYE),Finance,4,6,12.609648303086122
A906341966X,57.0,Male,Nairobi,Divorced/Widowed,5,164044.73507424264,15514.098114443517,Business (Sole Proprietor),Tech/IT,3,4,9.457236227314588
A926830795X,53.0,Female,Nakuru,Married,7,288666.0686873157,45499.72003976939,Business (Sole Proprietor),Service (Consultancy),5,4,15.762060378857647
A214447237X,41.0,Male,Kiambu,Married,3,537772.3097578894,56509.33077654394,Informal_Sector,Service (Consultancy),2,6,10.508040252571767
A935822550X,23.0,Female,Rural_SemiArid,,4,481552.9505030261,60722.13345156598,Business (Sole Proprietor),Tech/IT,4,10,12.609648303086122
A556497252X,83.0,Female,Kiambu,Single,4,155612.81199259328,4905.557076702158,Employment (PAYE),Retail/Wholesale,1,1,3.1524120757715295
A334978881X,21.0,Male,Nairobi,Married,2,956146.8711648608,100472.29809570908,Business (Sole Proprietor),Service (Consultancy),2,4,10.508040252571767
A288856883X,23.0,Female,Mombasa,Single,0,192222.48830462838,30298.224668318107,Employment (PAYE),Retail/Wholesale,5,7,15.762060378857647
A963406382X,68.0,Male,Kiambu,,5,100460.83882269076,3166.9396144678767,Business (Sole Proprietor),Service (Consultancy),1,6,3.1524120757715304
A847229579X,79.0,Female,Nairobi,Single,5,29672.24947371625,1870.7831511249708,Employment (PAYE),Tech/IT,2,2,6.304824151543061
A656152900X,74.0,Male,Nakuru,Married,0,1172639.4680189155,184832.1409754566,Business (Sole Proprietor),Retail/Wholesale,3,2,15.762060378857651
A598806645X,83.0,Male,Machakos,Single,4,273370.99681108823,43088.90157564874,Employment (PAYE),Service (Consultancy),5,6,15.762060378857647
A153921577X,25.0,Male,Rural_Uplands,,4,368173.11869366537,11606.333853443755,Rental,Service (Consultancy),1,3,3.1524120757715304
A698509918X,,,Rural_SemiArid,Married,6,1288132.9128762374,203036.28748749034,Business (Sole Proprietor),Retail/Wholesale,3,8,15.762060378857647
A367574609X,68.0,Male,Nairobi,Married,6,131122.94225902203,4133.535465880341,Employment (PAYE),Unknown,1,3,3.1524120757715295
A230307805X,62.0,Male,Kisumu,Single,5,34146.01363988292,4305.692229513052,Informal_Sector,Retail/Wholesale,4,2,12.609648303086122
A590122159X,61.0,Male,Kiambu,,6,297947.0464802972,37570.07469059801,Business (Sole Proprietor),Manufacturing,4,0,12.609648303086122
A243171768X,,Female,Nakuru,Single,6,425892.5349792949,67129.4385124839,Employment (PAYE),Retail/Wholesale,5,2,15.762060378857651
A960514523X,43.0,Female,Kiambu,Married,7,180904.83540875162,5702.865877080097,Employment (PAYE),Unknown,1,1,3.1524120757715295
A598906879X,36.0,Male,Rural_SemiArid,Single,1,2447570.277856902,617260.0080172463,Business (Sole Proprietor),Unknown,4,0,25.219296606172243
A816806128X,37.0,Male,Kisumu,Married,5,6443.003861157836,406.2200635231311,Employment (PAYE),Service (Consultancy),2,1,6.304824151543061
A670298515X,29.0,Male,Rural_SemiArid,Single,4,1439901.0542279403,151305.3823754772,Informal_Sector,Unknown,2,5,10.508040252571767
A700141462X,64.0,Male,Rural_Uplands,Divorced/Widowed,7,879167.2886315776,184766.50515369998,Employment (PAYE),Retail/Wholesale,4,2,21.016080505143535
A739362057X,18.0,Male,Rural_SemiArid,Married,4,532403.088486698,111890.26168823501,Employment (PAYE),Retail/Wholesale,4,3,21.016080505143535
A440696084X,31.0,Female,Rural_Uplands,Single,6,1801.0906477284984,283.8889953729242,Informal_Sector,Service (Consultancy),5,5,15.762060378857647
A910943524X,81.0,Male,Kiambu,Married,1,1841025.2489177764,483639.18554072373,Informal_Sector,Service (Consultancy),5,3,26.270100631429415
A575209597X,55.0,Male,Nairobi,Married,6,57546.51372062371,3628.206495428925,Employment (PAYE),Service (Consultancy),2,1,6.304824151543061
A757830420X,54.0,Male,Kiambu,Single,6,125299.48521111475,11849.86830802423,Rental,Service (Consultancy),3,2,9.457236227314588
A975106572X,28.0,Female,Nairobi,Married,3,207754.21531045818,6549.268971371269,Employment (PAYE),Service (Consultancy),1,6,3.1524120757715304
A872314530X,20.0,Female,Mombasa,Married,3,494413.28315023676,46757.832126739646,Rental,Finance,3,3,9.457236227314588
A642001424X,50.0,Female,Mombasa,Single,1,700214.5473565587,183947.06622647596,Informal_Sector,Retail/Wholesale,5,0,26.270100631429415
A558209399X,23.0,Male,Mombasa,Married,1,1024034.5574059914,161408.94523870005,Employment (PAYE),Retail/Wholesale,3,2,15.762060378857647
A991816852X,67.0,Male,Rural_SemiArid,Single,3,912351.1840058028,239675.57415036217,Employment (PAYE),Service (Consultancy),5,5,26.270100631429415
A688273030X,27.0,Male,Rural_SemiArid,Single,3,392146.5128917757,37086.22208135189,Employment (PAYE),Service (Consultancy),3,3,9.457236227314588
A578796089X,22.0,Male,Nairobi,Married,3,500760.8839487353,52620.1552544673,Employment (PAYE),Retail/Wholesale,2,1,10.508040252571767
A270894498X,40.0,Male,Kiambu,Married,3,52253.88004302498,8236.288122677446,Employment (PAYE),Retail/Wholesale,5,1,15.762060378857651
A898493949X,27.0,Female,Kiambu,Married,5,86982.28791894356,5484.080296278275,Farming,Tech/IT,2,0,6.304824151543059
A609677794X,61.0,Female,Kiambu,Married,5,1028066.4217551703,162044.45013181126,Employment (PAYE),Retail/Wholesale,3,5,15.762060378857647
A583258726X,19.0,Female,Machakos,Married,6,942050.5646525759,197982.1050665446,Business (Sole Proprietor),Unknown,4,5,21.016080505143535
A378304807X,30.0,Male,Mombasa,Married,2,794683.4392113326,167011.31134569703,Dividends/Interest,Retail/Wholesale,4,2,21.016080505143535
A907214179X,57.0,Female,Mombasa,,6,124041.92068754447,3910.3124867730953,Business (Sole Proprietor),Retail/Wholesale,1,2,3.1524120757715304
A365471644X,19.0,Male,Rural_Uplands,Married,1,1051510.4349176479,220986.2795222778,Business (Sole Proprietor),Service (Consultancy),4,1,21.016080505143535
A784683755X,82.0,Male,Rural_Uplands,Married,0,47010.83195561472,1481.9751434894595,Employment (PAYE),Unknown,1,4,3.1524120757715295
A397760792X,80.0,Female,Nairobi,Single,2,1350573.2836006624,212878.17642185674,Business (Sole Proprietor),Manufacturing,3,1,15.762060378857647
A922286180X,34.0,Male,Kisumu,Married,0,181442.44920426366,5719.813679290832,Employment (PAYE),Service (Consultancy),1,6,3.1524120757715295
A935021998X,26.0,,Kiambu,Single,0,3355984.1024700506,211588.89621447737,Dividends/Interest,Retail/Wholesale,1,5,6.304824151543061
A659741412X,32.0,Male,Nairobi,Married,4,27387.359721530884,863.3624350965277,Employment (PAYE),Service (Consultancy),1,9,3.1524120757715304
A620332086X,41.0,Female,Nairobi,,7,3779514.3060522033,476583.4615580088,Rental,Retail/Wholesale,2,3,12.609648303086122
A772966010X,55.0,Female,Kiambu,Divorced/Widowed,1,156029.98920577933,4918.708221548002,Business (Sole Proprietor),Manufacturing,1,2,3.1524120757715295
A356888294X,52.0,Male,Kiambu,Single,5,151870.1435564107,23937.863724819243,Business (Sole Proprietor),Tech/IT,5,4,15.762060378857647
A394846763X,,Female,Nairobi,Married,2,359424.07167385286,33991.58351602877,Employment (PAYE),Retail/Wholesale,3,6,9.457236227314588
A572309605X,79.0,Male,Nakuru,Single,6,94313.68978692491,5946.312291897442,Employment (PAYE),Retail/Wholesale,2,1,6.304824151543061
A183197117X,77.0,Male,Machakos,Married,1,240748.11454635274,37946.86317575749,Informal_Sector,Agriculture/Farming,5,3,15.762060378857647
A866162966X,67.0,Female,Nairobi,Married,3,88748.39317414597,8393.14519042492,Employment (PAYE),Tech/IT,3,4,9.457236227314588
A406798268X,26.0,Female,Nairobi,,1,93751.66498652496,5910.877616544164,Employment (PAYE),Unknown,2,4,6.304824151543059
A351785565X,51.0,Female,Rural_Uplands,Married,0,557004.6824632616,87795.41436292362,Business (Sole Proprietor),Retail/Wholesale,3,2,15.762060378857647
A391751878X,52.0,Male,Nairobi,Married,5,69400.66697536316,8751.18002558933,Farming,Manufacturing,4,5,12.609648303086122
A460613550X,18.0,Female,Rural_SemiArid,Single,3,84770.98858412248,8016.9926426303455,Employment (PAYE),Retail/Wholesale,3,1,9.457236227314588
A443285529X,57.0,Female,Nakuru,Single,1,34228.47316574958,4316.09008571723,Rental,Retail/Wholesale,4,20,12.609648303086122
A679984033X,81.0,,Nairobi,Married,1,126008.41634074932,15889.21813285699,Business (Sole Proprietor),Manufacturing,4,1,12.609648303086122
A186519602X,,Male,Nairobi,Married,5,1919169.3968309965,302500.6391010598,Employment (PAYE),Unknown,3,4,15.762060378857647
A248578017X,77.0,Female,Nairobi,Single,0,75440.49960593683,9512.781678399704,Business (Sole Proprietor),Service (Consultancy),4,2,12.609648303086122
A261953189X,81.0,Female,Nairobi,,6,89549.79356333452,5645.957012238068,Farming,Agriculture/Farming,2,3,6.304824151543061
A348315126X,28.0,Male,Nairobi,,3,358930.0923658258,45259.8223012728,Informal_Sector,Manufacturing,4,1,12.609648303086122
A511281012X,31.0,Male,Nakuru,Single,0,153861.07275993834,4850.335037595916,Employment (PAYE),Service (Consultancy),1,8,3.1524120757715304
A845122940X,,Male,Nairobi,Married,5,7589161.356289352,956966.556181808,Rental,Unknown,2,1,12.609648303086122
A264073400X,47.0,Female,Mombasa,Married,1,210282.69119164403,13257.953900765484,Business (Sole Proprietor),Tech/IT,2,3,6.304824151543061
A858511779X,52.0,Female,Mombasa,Single,6,443666.0946107417,27972.367085225927,Employment (PAYE),Manufacturing,2,3,6.304824151543061
A329730155X,54.0,Female,Nairobi,Single,2,1105328.547946465,58074.184370690775,Business (Sole Proprietor),Service (Consultancy),1,1,5.254020126285883
A168965204X,22.0,Female,Nairobi,Married,2,1073963.747466196,56426.27144088804,Employment (PAYE),Service (Consultancy),1,0,5.254020126285884
A545461013X,43.0,Male,Nairobi,Divorced/Widowed,4,380762.60363467416,12003.206297001556,Employment (PAYE),Unknown,1,8,3.1524120757715304
A537656494X,,Male,Nairobi,Married,7,210724.89992784138,6642.917191982744,Employment (PAYE),Retail/Wholesale,1,3,3.1524120757715304
A455281184X,,Male,Kisumu,,2,5587501.601740498,352282.15045439027,Employment (PAYE),Retail/Wholesale,1,0,6.304824151543061
A682624278X,59.0,Male,Nairobi,Married,5,231043.10805000106,36417.15419203048,Business (Sole Proprietor),Unknown,5,0,15.762060378857647
A600282414X,35.0,Male,Machakos,Married,7,138339.32783561503,21805.128381155468,Employment (PAYE),Unknown,5,2,15.762060378857651
A546434187X,57.0,Male,Kiambu,Married,5,101846.95431336392,3210.635686579997,Business (Sole Proprietor),Service (Consultancy),1,3,3.1524120757715295
A166857303X,,Male,Kiambu,,5,20126.55156957599,1268.9436842313958,Employment (PAYE),Retail/Wholesale,2,2,6.304824151543059
A322086735X,31.0,,Mombasa,Single,3,920271.1449325217,193404.92468462492,Business (Sole Proprietor),Manufacturing,4,12,21.016080505143535
A994310083X,49.0,Male,Kisumu,Married,4,7925.949516283528,999.4343586835084,Informal_Sector,Retail/Wholesale,4,1,12.609648303086118
A551125671X,68.0,Male,Nairobi,,3,266043.6677177053,41933.96353979212,Employment (PAYE),Service (Consultancy),5,3,15.762060378857647
A518197538X,55.0,,Nairobi,Single,6,197345.05989833752,6221.129499173751,Business (Sole Proprietor),Retail/Wholesale,1,5,3.1524120757715304
A926561919X,40.0,Female,Mombasa,Married,7,7724810.026038918,1461107.0645475644,Business (Sole Proprietor),Tech/IT,3,5,18.91447245462918
A727150493X,80.0,Female,Nairobi,Married,2,17197.566271199405,2168.5526234884064,Business (Sole Proprietor),Retail/Wholesale,4,7,12.609648303086118
A846812123X,32.0,Female,Kiambu,Married,6,69448.80000749789,8757.249431659131,Employment (PAYE),Manufacturing,4,3,12.609648303086122
A120972273X,,Male,Nakuru,Married,7,218787.30175201793,13794.154641370618,Business (Sole Proprietor),Manufacturing,2,3,6.304824151543059
A922050912X,34.0,Female,Kiambu,Single,7,199527.22931566212,25159.68188559714,Employment (PAYE),Service (Consultancy),4,2,12.609648303086122
A718142807X,83.0,Female,Nakuru,Single,2,117675.1468014886,18548.02768976001,Employment (PAYE),Retail/Wholesale,5,1,15.762060378857647
A508431021X,70.0,Female,Mombasa,Single,1,237641.41002379247,7491.436506623769,Business (Sole Proprietor),Retail/Wholesale,1,4,3.1524120757715295
A612153089X,68.0,Male,Kisumu,Married,3,40564.797251210024,1278.7695670593823,Employment (PAYE),Service (Consultancy),1,2,3.1524120757715295
A106330865X,56.0,Female,Kisumu,Married,0,458533.8146194672,57819.501374239706,Business (Sole Proprietor),Service (Consultancy),4,1,12.609648303086122
A477698143X,68.0,Female,Mombasa,,6,8248.379096580826,780.0686960880856,Rental,Manufacturing,3,4,9.457236227314588
A420632895X,23.0,Female,Nakuru,,1,258162.87577856434,40691.788356012585,Dividends/Interest,Retail/Wholesale,5,4,15.762060378857651
A909037759X,84.0,Female,Rural_Uplands,Single,3,109039.4430506424,13749.490280329885,Employment (PAYE),Finance,4,1,12.609648303086118
A518744974X,24.0,Male,Kiambu,Married,7,1232348.0781472893,323739.08025877934,Informal_Sector,Finance,5,3,26.270100631429415
A997356828X,68.0,Female,Kiambu,Married,5,3733910.395777337,706249.4532898397,Business (Sole Proprietor),Service (Consultancy),3,3,18.914472454629177
A549920675X,59.0,,Machakos,Single,4,163312.65100068468,25741.43865704099,Employment (PAYE),Service (Consultancy),5,3,15.762060378857651
A677909930X,81.0,Female,Mombasa,Married,6,2161015.685077092,681241.1941568711,Employment (PAYE),Unknown,5,10,31.524120757715295
A902638839X,,Male,Nairobi,Married,3,167012.7739269848,26324.65426677637,Business (Sole Proprietor),Agriculture/Farming,5,4,15.762060378857651
A888807316X,46.0,Male,Rural_Uplands,,4,62994.973426297795,1985.861149419678,Informal_Sector,Unknown,1,4,3.1524120757715304
A686405096X,50.0,Male,Nairobi,Married,6,3681590.6119878967,696353.4421966644,Business (Sole Proprietor),Service (Consultancy),3,1,18.914472454629173
A958851904X,44.0,,Kisumu,Single,4,586052.5070977744,30791.316673520072,Rental,Unknown,1,1,5.254020126285884
A747737533X,53.0,Male,Machakos,Married,6,270129.77858202433,17031.20752054926,Employment (PAYE),Retail/Wholesale,2,4,6.304824151543059
A336801619X,46.0,Female,Rural_SemiArid,Married,2,752206.5348633705,158084.3309318365,Employment (PAYE),Service (Consultancy),4,1,21.016080505143535
A624232414X,55.0,Female,Nairobi,Single,0,404870.5043826881,12763.186671396961,Employment (PAYE),Service (Consultancy),1,2,3.1524120757715304
A335602191X,74.0,Male,Mombasa,Single,6,241873.6806532455,38124.275585129886,Rental,Service (Consultancy),5,1,15.762060378857647
A393062061X,44.0,Male,Kiambu,Married,7,36693.23773040687,2313.444114409803,Employment (PAYE),Manufacturing,2,2,6.304824151543061
A567975319X,72.0,Male,Nairobi,Single,3,178830.71199089073,16912.442879967133,Employment (PAYE),Retail/Wholesale,3,2,9.457236227314588
A621454127X,50.0,Female,Nairobi,Married,0,683432.4735642711,107723.03913192076,Employment (PAYE),Unknown,3,3,15.762060378857647
A131165166X,83.0,Female,Mombasa,Married,4,223204.31940384005,7036.31991853031,Informal_Sector,Tech/IT,1,4,3.1524120757715304
A517532243X,27.0,Male,Kiambu,,2,1038708.4680151573,272869.75981476065,Rental,Unknown,5,7,26.270100631429415
A460916347X,22.0,Male,Nairobi,Married,6,477100.545943927,75200.87611954127,Employment (PAYE),Retail/Wholesale,5,8,15.762060378857651
A818197581X,55.0,Female,Nakuru,Single,0,71883.03210426914,6798.148153457118,Informal_Sector,Manufacturing,3,2,9.45723622731459
